imdbID,Title,Year,Type,Actors,Director,Plot,Poster,Ratings
tt0395910,Whose Wedding Is It Anyway?,2003-,tvSeries,"W. Donnie Brown, Samantha Goldberg, Shari Albert",,"Whose Wedding Is It Anyway?"" dives into the hectic lives of wedding planners--and the couples who depend on them!",https://m.media-amazon.com/images/M/MV5BYTAwMjMyNWYtMzNkNi00ZTIwLWIzNTYtNWZjNDljY2RiOWVkXkEyXkFqcGdeQXVyMjQ4MjIzNDI@._V1_SX300.jpg,7.3/10
tt0396315,De fantastiske 5 - I den gode smags tjeneste,2004-,tvSeries,"Rene Fris, Bill Holmberg, Morten Skærved",,"A Danish version of the American lifestyle show ""Queer Eye for the Straight Guy"" in which five gay style experts help out clueless and desperate straight men with complete make-overs.",,5.8/10
tt0396348,La mujer de Lorenzo,2003-,tvSeries,"Guillermo Pérez, Carolina Tejera, Adriana Louvier",,"Laurita and Lorenzo have what everyone considers ""the perfect marriage."" He's handsome, refined, educated, rich and he adores his wife. She's beautiful, elegant, a true society lady: the ideal mate for a man like him. However, sin...",https://m.media-amazon.com/images/M/MV5BZGVmNmFlOGQtYWE0Yi00Mjc5LWEyNTctZDFhYTcyODE2ZDk3XkEyXkFqcGdeQXVyMjQ4NDAyMDI@._V1_SX300.jpg,5.9/10
tt0396352,Now on PBS,2002-2010,tvSeries,"David Brancaccio, Maria Hinojosa, Bill Moyers",,"Called ""one of the last bastions of serious journalism on TV"" by the Austin American-Statesman, The PBS weekly newsmagazine NOW engages viewers with documentary segments and insightful interviews that probe the most important issu...",https://m.media-amazon.com/images/M/MV5BMTgwZThiZmEtNTRkNS00NWI4LTgxM2UtZWNmYTFiYzJiOTdiXkEyXkFqcGdeQXVyODg3NDc1OTE@._V1_SX300.jpg,7.1/10
tt0396379,The Suze Orman Show,2002-2015,tvSeries,"Suze Orman, Angela Marie, Ann Orman",,"A weekly live-to-tape TV special of well-known personal finance expert Suze Orman's radio broadcast of ""The Suze Orman Show.""",https://m.media-amazon.com/images/M/MV5BY2JkZWY1MDUtMTJkYi00NTBmLTgwOTQtYjE3NzcwMWUzMzA5XkEyXkFqcGdeQXVyMTA1OTA5Nzc@._V1_SX300.jpg,3.4/10
tt0396997,Murder in Suburbia,2004-2005,tvSeries,"Caroline Catz, Lisa Faulkner, Jeremy Sheffield",,"The series focused on various murders in the fictional suburban English town of Middleford. The crimes are solved by two female police detectives, Inspector Kate Ashurst and Sergeant Emma Scribbins, aka ""Ash and Scribbs"".",https://m.media-amazon.com/images/M/MV5BZDNjMGY0ZGQtMjJlZi00YTBmLTg5ZDctNzQwYWY2YTMwYWEwXkEyXkFqcGdeQXVyNzQ2NTg4NzI@._V1_SX300.jpg,8.6/10
tt0397001,A Night with...,2003-,tvSeries,,,"There are thousands of stories about regular women (and men) who would never call themselves ""groupies"" but have their personal tale about the one magical night they spent with their ...",,
tt0397216,Waterboys,2003-,tvSeries,"Takayuki Yamada, Mirai Moriyama, Eita Nagayama",,"Two years ago, five high-school boys brought fame to a small town in Japan. What was so unique was that they formed a ""men's synchronized swimming club."" Their involvement and struggles while learning synchronized swimming - known...",https://m.media-amazon.com/images/M/MV5BMzVjOTI0ZDEtM2U1ZC00NDc3LWE2MzEtMDdjMTljZTlmMjJjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjk5ODI5Mzk@._V1_SX300.jpg,5.1/10
tt0397797,Horna Lehota,2003-,tvSeries,"Horna, Lehota",,"Short comedy programme by four people, two actors and two directors/editors, who make humoristic parodies of famous TV-shows like ""Goede tijden, slechte tijden"" and ""Idols!"".",,3.8/10
tt0397806,Mine All Mine,2004,tvSeries,"Griff Rhys Jones, Jason Hughes, Joanna Page",,"Max Vivaldi has always believed that he owns the town of Swansea, thanks to an ancient ancestral document that hangs on his wall. But instead of commanding respect, it's made him a laughing stock. Max discovers he's been right all...",https://m.media-amazon.com/images/M/MV5BNjE4NDA1MzEtNzFhMC00Y2JjLWI3NDktZDY4NmY2NDY1YTVhXkEyXkFqcGdeQXVyMjExMjk0ODk@._V1_SX300.jpg,89%
tt0398374,Wanna Come In?,2004-2005,tvSeries,"CJ Johnson, Chad Michael, Christina Iannuzzi",,"MTV's ""Wanna Come In?"" is a modern reality twist on the legendary play, ""Cyrano De Bergerac"". In the show, two geeks bump greasy heads with one another to win money for a hot date with two beautiful girls. The geeks sweat through sev",,5.4/10
tt0398455,The Einstein Factor,2004-2009,tvSeries,"Peter Berner, Matt Parkinson, Barry Jones",,"The show's self-styled goal is to find the person who ""knows everything about something and something about everything"". To that end, contestants with specially nominated subjects appear each week.",https://m.media-amazon.com/images/M/MV5BZTkwNGRkY2QtZDA0MC00YmM2LWFiNmMtYTczODM5MWU2NjdjXkEyXkFqcGdeQXVyMDM3ODU0Nw@@._V1_SX300.jpg,5.4/10
tt0398513,"Me, My House, and I",2003-,tvSeries,Jodi Larratt,,"Comedienne Brigitte Gall renovates her 100 year old house, which she has named ""Samuel"" after the original owner/builder. Every week Brigitte overcomes a new household catastrophe.",,2.5/10
tt0398571,Starting Over,2003-2006,tvSeries,"Naava Schottenstein, Sylvia Villagran, Lauren Miller",,"Six women move into the ""Starting Over"" house to seek the help of two life coaches to achieve a goal while living under the same roof.",https://m.media-amazon.com/images/M/MV5BMmJlYzY3NGQtYWIyOC00ZDdkLWI3NjktODU1MzA5OTA0YmYxXkEyXkFqcGdeQXVyMzAyOTMyOQ@@._V1_SX300.jpg,6.7/10
tt0398597,Underholdningens historie,2002-,tvSeries,Thorkild Nyholm,,"Documentary series in 4 episodes about the history of Danish entertainment throughout the 20th century. Edited from ""Alle tiders underholdning"" (2002) (mini) this series has an educational angle, and contains a new speak.",,6.7/10
tt0400041,La talpa,2004-,tvSeries,"Brigitte Nielsen, Clarissa Burt, Marina Ripa di Meana",,"12 VIPs in Yucatan (Mexico). Among they there is The Mole ! It is the Italian Version of ""Celebriy Mole"".",,6.0/10
tt0400690,Ninja Scroll: The Series,2003,tvSeries,"Rikiya Koyama, David Rasner, Houko Kuwashima",,"Amid a war between two rival ninja clans, the wandering swordsman Jubei Kibagami must protect a fabled artifact known as the ""Dragon Stone"" and its young guardian.",https://m.media-amazon.com/images/M/MV5BYTA0MzI3NGYtNzhkNi00ZjVlLWI5NzItZDI0MGMwM2Q4MmZlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg,6.1/10
tt0401049,Pensjonat Pod Róza,2004-,tvSeries,"Magdalena Walach, Marzena Trybala, Agata Kulesza","Miroslaw Bork, Maciej Wojtyszko","""The Rose Inn"" is a charming small hotel outside Warsaw and the main setting for the plot. Here the three female characters Iwa, Dusia and Maryla meet the most important events take place...",https://m.media-amazon.com/images/M/MV5BNmQ4N2QyN2MtNmNhZC00ZjYyLWFiZmYtYzY5NTJiNThlNzdkXkEyXkFqcGdeQXVyMTc4MzI2NQ@@._V1_SX300.jpg,6.3/10
tt0401930,Eye for an Eye,2003-,tvSeries,"Akim Anastopoulo, John McCalmont, Ray Phillips",,"Weekly pseudo-court program in which Judge ""Extreme Akim"" Anastopoulo awards different forms of revenge to the guilty litigant.",https://m.media-amazon.com/images/M/MV5BMTMxNTYxMzI3N15BMl5BanBnXkFtZTcwMjE2MjA0MQ@@._V1_SX300.jpg,4.5/10
tt0401973,Real Access,2003-,tvSeries,"Hilary Duff, Jake Epstein, Jessica Simpson",,"""Real Access"" is like an interactive tween/teen version of Access Hollywood, with an emphasis on responding to viewer-submitted questions and comments from The N's website. It is about young actors, singers and entertainers that appe",,3.3/10
tt0403782,Malesian matkaajat,2004-,tvSeries,Juha Tynkkynen,,"This show goes behind the scenes of ""Suomen Robinson"" and also gives chance for each one kicked off the island to speak their mind.",,5.7/10
tt0403806,De slimste mens ter wereld,2003-,tvSeries,"Erik Van Looy, Philippe Geubels, Rik Torfs",,"Entertaining and humorous quiz where famous Belgians compete to be ""the smartest man on earth""",https://m.media-amazon.com/images/M/MV5BNGRmYzk0NmYtYzI1Yy00MDZiLTgwZGUtMWY2YjhhMjBmYmM3XkEyXkFqcGdeQXVyNzE2MTQyMzM@._V1_SX300.jpg,6.6/10
tt0403809,The Super Popular Show,2004-,tvSeries,"Ryan Estrada, Joe Flaherty, Lea Lawrynowicz",,Two animated brothers by the name of Soup and Brunswick are hired by their tycoon uncle to create a live action sketch comedy series.,https://m.media-amazon.com/images/M/MV5BNTVkNDQwNzEtY2JjMS00YmM1LTk3YjUtNzlkYTJjYTViYWZjXkEyXkFqcGdeQXVyMTI2OTM1NDc5._V1_SX300.jpg,83%
tt0404578,24/7: Airport,2002-,tvSeries,,,"Behind the scenes at John F. Kennedy International Airport. Completed only months before 9/11/2001, ""24/7: Airport"" is a rare award-winning look at the inner workings of the famous airport ...",,7.0/10
tt0405543,Detective Karan,2003-2005,tvSeries,"Kiran Kumar, Kishore Dang, Vaquar Shaikh",,"Detective Karan TV Serial Was Originally Launched as ""Detective Karan TV Serial"" in Year 2004, On Thursdays at 9:30PM on Doordarshan DD National, But it was later renamed as Karan The Detective TV Serial in Year 2005.",https://m.media-amazon.com/images/M/MV5BNDI2ZDlhZTItYTc1Yi00OTVmLThkYjktMGZlZjNlYjI1MDM5XkEyXkFqcGdeQXVyMTE4NDQ0MDI4._V1_SX300.jpg,4.4/10
tt0405584,The Perfect Surprise Party,2004-,tvSeries,,,"If you've been selected as the perfect person to host a surprise bachelor party, birthday event or graduation, don't miss expert advice from Michele Adams and Gia Russo, ""MiGi,"" two of the most talented party planners in the U.S. ...",,
tt0406389,Akvariumas,2002-,tvSeries,,,"Eight volunteers (four women and four men) for fifty days are settled in a glass house which is built especially for them called ""Aquarium"", in the public place. Almost two months revealed ...",,8.1/10
tt0406397,Bayazet,2003-,tvSeries,"Viktor Solovyov, Alexander Diachenko, Louis Per Bruno",,"Based on the Valentin Pikul's novel ""Bayazet""",https://m.media-amazon.com/images/M/MV5BN2MzMGEwZTYtYzA2MC00MzlmLWJmODktYjIzMGQ1ZTM2YTBmXkEyXkFqcGdeQXVyMzI1NDYxOA@@._V1_SX300.jpg,7.2/10
tt0406433,Loco por ti,2004-2005,tvSeries,"Iñigo Urrutia, Hugo Medina, Francisca Opazo",,"In a Chilean remake of the popular American sitcom ""Mad About You"", Fran and Paulo must face different situations of a recently married couple life.",https://m.media-amazon.com/images/M/MV5BMTIwNTczMTUwNF5BMl5BanBnXkFtZTcwNzY4NTAzMQ@@._V1_SX300.jpg,7.4/10
tt0407401,Iron Chef America: Battle of the Masters,2004-,tvSeries,"Cat Cora, Ted Allen, Kevin Brauch",,"Mark Dacascos, acting as the nephew of Takeshi Kaga, the Chairman of the Gourmet Academy in the Japanese ""Iron Chef"", establishes a Gourmet Academy in America.",,5.9/10
tt0407457,Outback Jack,2004-,tvSeries,"Vadim Dale, JD Roberto, Natalie Franzman",,"Australian all-round athlete Vadim ""Outback Jack"" Dale's hand in marriage is the amazing prize for a dozen spoiled US fashion-addicts. It must be won by following him on a long, arduous trek, in Spartan camping conditions, trough ...",https://m.media-amazon.com/images/M/MV5BNjEwMjU4ZDctMDQyYS00Y2JkLWE0NWQtNTExY2RlNzE5YmJkXkEyXkFqcGdeQXVyNzg5OTk2OA@@._V1_SX300.jpg,7.3/10
tt0407461,Wild West Tech,2003-2005,tvSeries,"Drew Gomber, David Carradine, Phil Spangenberger",,"""Wild West Tech"" was a documentary series for the History Channel that featured in depth interviews with historians and authors, as well as action packed recreations, to tell the story of the technology that drove the history of t...",https://m.media-amazon.com/images/M/MV5BMTI5OTc4OTIxOV5BMl5BanBnXkFtZTcwODMyODQzMw@@._V1_SX300.jpg,6.2/10
tt0408087,In Search of the Partridge Family,2004-,tvSeries,"Mary Kay Riley, Alex Oyen, David Petruzzi, Dee Nelson",,"VH1 is bringing back and putting a contemporary spin on the classic hit ""The Partridge Family."" Get on board for this behind-the-scenes look at their nationwide search to cast contestants ...",,4.0/10
tt0409570,Huff,2004-2006,tvSeries,"Hank Azaria, Paget Brewster, Anton Yelchin",,Psychiatrist Craig Huffstodt (Azaria) experiences his own midlife crisis.,https://m.media-amazon.com/images/M/MV5BMTMyMzA4MjEyMV5BMl5BanBnXkFtZTcwNTYzMzcyMQ@@._V1_SX300.jpg,1.1/10
tt0409602,Piger med power,2002-,tvSeries,"Bettina Aller, Lena Christensen, Roberto Henrichsen",,"Portraits of Danish ""power"" women who have realised their dreams, and then some. Through skills and independence they have succeeded in creating impressive lifestyles.",,2.3/10
tt0410966,Blue Collar TV,2004-2006,tvSeries,"Jeff Foxworthy, Larry the Cable Guy, Bill Engvall",,"Sketches featuring three of the Redneck comedians from ""The Blue Collar Comedy Tour"".",https://m.media-amazon.com/images/M/MV5BYTg0ZDc0YjctOGViNi00YjJiLWI3NzktMzU4NWRjNTlkMDQyXkEyXkFqcGdeQXVyNzU5MjczMzE@._V1_SX300.jpg,5.4/10
tt0410985,Green Screen Show,2004-2005,tvSeries,"Drew Carey, Colin Mochrie, Brad Sherwood",,"A team of comedic improvisers (mostly ""Whose Line"" alums) headed by Drew Carey perform on a green screen set, and their antics are now fleshed out with amusing animation.",https://m.media-amazon.com/images/M/MV5BYzg2YzU0MWYtOGJjZS00NWZmLWE5YWQtMzMxNTY2YjQ2MDE1XkEyXkFqcGdeQXVyNTA2ODU5MjA@._V1_SX300.jpg,5.4/10
tt0411022,Rodney,2004-2006,tvSeries,"Rodney Carrington, Jennifer Aspen, Nick Searcy",,"Stand-up comedian Rodney Carrington would like to take you to the middle of real, everyday America. In the tradition of ""Home Improvement"" and ""Roseanne"" comes a down-to-earth guy's guy who, with his own heartland intelligence, sp...",https://m.media-amazon.com/images/M/MV5BNTI4MDgyMDU2MF5BMl5BanBnXkFtZTgwNzA2ODkwMzE@._V1_SX300.jpg,6.7/10
tt0412247,Topmodel Uncut,2002-,tvSeries,"Steen Evald, Mia-Luise Heide, Trice Tomsen, Camilla Vest",,"Documentary series telling sub-stories from the Danish ""Topmodel"" competition.",,6.4/10
tt0412248,Topmodel ekstra,2002-,tvSeries,"Steen Evald, Mia-Luise Heide, Trice Tomsen, Camilla Vest",,"Documentary series showing scenes from the Danish ""Topmodel"" which ended up on the cutting room floor.",,5.0/10
tt0412254,The WB's Superstar USA,2004-,tvSeries,"Brian McFayden, Chris Briggs, Tone Loc",,"A reality spoof on Fox's ""American Idol"", in which the judges reverse their selections from good singers, to bad ones. All of it under a hoax where the bad singers believe they can sing...when they can't.",https://m.media-amazon.com/images/M/MV5BNWM1NDBhYjMtZTdiZC00NjhiLWIzNGYtMDdhYjI0ODM1OGNmXkEyXkFqcGdeQXVyMDYxMTUwNg@@._V1_SX300.jpg,7.1/10
tt0413572,Good Girls Don't...,2004-,tvSeries,"Bree Turner, Joy Gohring, Kevin Christy",,"When Marjorie suggests heartbroken Jane get ""right back on the horse"" she creates a monster.",https://m.media-amazon.com/images/M/MV5BZTEyMDBiODMtMjkxYS00MjgzLTk0NTQtMzE5Y2YwMjAxOWJjXkEyXkFqcGdeQXVyNDAyMTQ3MjU@._V1_SX300.jpg,5.6/10
tt0413583,M.K. 22,2004,tvSeries,"Menashe Noy, Daniel Syrkin, Albert Iluz",,"The bizarre adventures of ""jobniks"", office workers, serving their mandatory Israeli Defence Forces' service in a desert nuclear base.",https://m.media-amazon.com/images/M/MV5BN2M2YTMyM2YtZTI5ZS00MWY4LThmYTctNDQ4MzgxYmYxOGZmXkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_SX300.jpg,6.7/10
tt0414720,Poor Anastasia,2003-2004,tvSeries,"Aleksandr Chernyavskiy, Rodion Vyushkin, Elena Korikova",,"The story of ""Bednaya Nastya"" is set in the XIX century and features a whole tangle of various genres: romance, detective, historical drama and whatnot. The main plot of this soap-opera turns around a young and of course beautiful...",https://m.media-amazon.com/images/M/MV5BMzQxOTkxNjYtMjNiMC00NmU1LThjYzMtNGI2NmQ0YjM0MzYyXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_SX300.jpg,6.5/10
tt0414726,Cruise Ship,2002-,tvSeries,"Julie Dawn Cole, Phillip Gonzales, Stewart Horn",,"Reality/Documentary miniseries of 10 episodes that follows the crew of a large cruise ship around the Mediterranean. An inside look at mishaps, crew relationships, quarrels, people sacked for incompetence, and all kinds of ""behind...",,5.3/10
tt0415442,Open Access,2004-,tvSeries,"Roger Federer, Maria Sharapova, James Blake, Lindsay Davenport",,"This TTC original series goes on the worldwide tennis tour to gain a first-hand account of the top players outside the lines at the sport's greatest venues. The show's ""open access"" status ...",,6.7/10
tt0415450,Sommerprogrammet ved Jan Elhøj,2004-,tvSeries,"Jan Elhøj, Hardy Antonsen, Niels Bylund",,"Jan Elhøj tours Jutland in his Mercedes, spoofing typical Danish ""summer programs"".",,6.9/10
tt0416414,Queer Eye for the Straight Girl,2005-,tvSeries,"Honey Labrador, Robert Laughlin, Danny Teeson",,"From the creators of Bravo's runaway hit Queer Eye for the Straight Guy comes a new series that turns a tasteful eye towards the ladies. This time, a team of gay stylists will ""make-better"" Los Angeles-area women in episodes that ...",,
tt0418367,The Assistant,2004-,tvSeries,"Andy Dick, Melissa Ordway, Anna Enger Ritch",,"12 Assistants... Only One Hollywood job. Andy Dick spoofs reality TV as he invites 12 contestants to live in his house and be slowly and painfully elimintated as he sends them through hellish challenges in the world of Dick. ""It's...",,6.9/10
tt0418411,Motormagasinet,2004-,tvSeries,"Michael Wikke, Steen Rasmussen, Dario Campeotto, Michael Kvium",,"Wikke & Rasmussen's newest show is set in a 'dare-it-yourself' workshop, featuring 'spare poems', motor dreams, and a re-run of their cult favorite series 'Tannhäuser' from ""Sonny Soufflé chok show"" (1986).",,6.1/10
tt0418428,Sig det ikke til nogen...,2004-,tvSeries,,,"Documentary series portraying four adults who have been incest victims, and who now openly and intimately reveal a horrible part of their childhood they wish never had happened. In ""Lars's ...",,4.9/10
tt0418437,Things I Hate About You,2004-,tvSeries,"Jacqui Malouf, Mo Rocca, Gary Craig",,"A couple tells the things that they ""hate"" about the other. They illustrate their complaint via video as a crew follows them for days. A panel of 3 rates each of their issues on a scale of 1-10 and the scores are cumulated and the wi",,4.8/10
tt0419306,American Candidate,2004,tvSeries,"Carlos Matos, Shawn Fordham, Dan Fee",,"Reality series with the goal of fielding a ""people's candidate"" in the November 2004 Presidential Election.",,6.9/10
tt0419367,Silversun,2004,tvSeries,"Thomas Blackburne, Ryan Corr, Karli Dinardo",,"In the year 2052, the Star Runner and The crew begin a 90 year journey to get the ""New Settlers"" safely to the Silver Sun and begin a colony there.",https://m.media-amazon.com/images/M/MV5BMjQwOTE4ODUtODdmYi00ZTk0LTlmNDItYTQyYmJjNDc3MTg1XkEyXkFqcGdeQXVyMDM3ODU0Nw@@._V1_SX300.jpg,6.9/10
tt0419386,"¡Anita, No Te Rajes!",2004-2005,tvSeries,"Ivonne Montero, Jorge Enrique Abello, Natalia Streignard",,"'¡Anita, No Te Rajes!' is a funny story about the adventures of Anita, a positive and happy young Mexican girl who never gives up on anything, following her deceased mother's quote: ""Las Guerrero no se rajan"" (The Guerreros never ...",https://m.media-amazon.com/images/M/MV5BZjA3MjU3MTktY2RiOS00YjFmLWEyMDUtYWU2YTYwYWU3YjlmXkEyXkFqcGdeQXVyMzQxNzU3NA@@._V1_SX300.jpg,6.6/10
tt0420361,Amish in the City,2004-,tvSeries,"Kevan Moezzi, Mose Gingerich, Miriam",,"During the traditional ""trying-out-the-world"" season of rumspringa, five Amish young adults become roommates with six non-Amish city folk. Cultures collide in this reality-TV offering.",https://m.media-amazon.com/images/M/MV5BZGEwNjEzOTgtMzJlMi00NjU5LThlYWEtYmU4ZTNlYjYzMTVjXkEyXkFqcGdeQXVyMTczNDc0MzQ@._V1_SX300.jpg,2.4/10
